animal,animal_num,time,signal,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
OP50_ASH_Glycerol_1_reg.mat,1,39.5,0.585231503236723,-0.32284211526425827,nls,0.9110269398237969,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,39.75,0.5777982493252231,-0.3241822328486593,nls,0.904933803496698,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,40,0.5676798425150266,-0.32551125591963703,nls,0.8961444197574793,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,40.25,0.5715588779122299,-0.32682927632601816,nls,0.9013414755610638,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,40.5,0.5656510603249,-0.32813638515623533,nls,0.896740766803951,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,40.75,0.5631814895944139,-0.3294326727446215,nls,0.8955674836618511,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,41,0.5641862564855391,-0.33071822867765344,nls,0.8978578064860082,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,41.25,0.5642719119005873,-0.3319931418001427,nls,0.8992183750235457,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,41.5,0.5666442781712998,-0.3332575002213761,nls,0.9028550997154916,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,41.75,0.561951997541337,-0.33451139132120455,nls,0.8994167101853572,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,42,0.5583135672425829,-0.33575490175608197,nls,0.89702179032148055,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,42.25,0.5581239704250046,-0.33698811746505436,nls,0.8980654092128746,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,42.5,0.5542285738811069,-0.33821112367569883,nls,0.8953930188796214,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,42.75,0.5475695871764176,-0.3394240049100137,nls,0.8899469134092469,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,43,0.5520279996506872,-0.34062684499025986,nls,0.8956081659637627,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,43.25,0.5497037543996648,-0.3418197270447537,nls,0.8944768027672342,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,43.5,0.5402109208454371,-0.3430027335136123,nls,0.8861669756818651,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,43.75,0.5444056301318062,-0.34417594615445046,nls,0.8915348976090723,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,44,0.5424355555857014,-0.34533944604803135,nls,0.8907283229565485,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,44.25,0.5382615383377987,-0.34649331360386987,nls,0.8877081732644843,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,44.5,0.5329432032416702,-0.3476376285657896,nls,0.8835341531302755,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,44.75,0.5252789684356588,-0.3487724700174343,nls,0.8770047597759087,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,45,0.5104466265366389,-0.34989791638773293,nls,0.8632978642471875,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,45.25,0.5143386546091584,-0.3510140454563201,nls,0.8683060213882942,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,45.5,0.5221852680797946,-0.35212093435891156,nls,0.8772595237615218,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,45.75,0.5276686582734599,-0.35321865959263465,nls,0.8838406391889102,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,46,0.5218200295403486,-0.35430729702131547,nls,0.8790806478844797,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,46.25,0.5160532065407099,-0.3553869218807215,nls,0.874393449744247,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,46.5,0.5162813001740403,-0.35645760878376137,nls,0.8756922302806174,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,46.75,0.5090203195130298,-0.35751943172564116,nls,0.8694930725614867,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,47,0.5045883735995897,-0.35857246408897836,nls,0.8661141590113838,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,47.25,0.5071604421020152,-0.3596167786488732,nls,0.869730542073704,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,47.5,0.503223180270987,-0.36065244757793846,nls,0.8668289491717411,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,47.75,0.4976031263814026,-0.3616795424512869,nls,0.8622359901555052,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,48,0.4914869447788157,-0.3626981342514781,nls,0.8571384003531095,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,48.25,0.4887955361475592,-0.3637082933734239,nls,0.8554571508437988,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,48.5,0.47877577742772676,-0.36471008962925355,nls,0.8464391883797959,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,48.75,0.4774028847359737,-0.3657035922531384,nls,0.8460597983119278,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,49,0.4744227499865779,-0.36668886990607646,nls,0.84406494121547,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,49.25,0.47776379238364797,-0.3676659906806379,nls,0.8483831043871015,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,49.5,0.47882967296977935,-0.3686350221056708,nls,0.8504180163982658,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,49.75,0.47856885704306024,-0.36959603115096773,nls,0.8511182095168437,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,50,0.4785900302917237,-0.3705490842318947,nls,0.8520924358464341,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,50.25,0.4711813181002656,-0.3714942472139806,nls,0.8456288866370618,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,50.5,0.4667594776009602,-0.3724315854174694,nls,0.8421443843412453,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,50.75,0.4602419666941592,-0.37336116362183425,nls,0.8365564516388091,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,51,0.45703421952163004,-0.37428304607025464,nls,0.8342705869147004,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,51.25,0.4609791807158085,-0.375197296474056,nls,0.8391297985126802,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,51.5,0.44827715635846077,-0.37610397801711304,nls,0.8273344556983895,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,51.75,0.4339457542744126,-0.3770031533602163,nls,0.8139022289574446,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,52,0.42700189113315906,-0.37789488464540233,nls,0.8078500971013771,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,52.25,0.4297072548601256,-0.37877923350024884,nls,0.8114398096831901,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,52.5,0.42904318478840503,-0.37965626104213346,nls,0.8116527671533542,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,52.75,0.4325829669967945,-0.38052602788245776,nls,0.8160623162020679,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,53,0.42390722835690137,-0.3813885941308358,nls,0.8082491438105528,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,53.25,0.41198428330833303,-0.3822440193992487,nls,0.7971816240303974,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,53.5,0.4167280534293642,-0.383092362806164,nls,0.8027737375583439,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,53.75,0.41654038145257355,-0.3839336829806217,nls,0.8034273857560109,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,54,0.410925620875155,-0.3847680380662861,nls,0.7986469802642568,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,54.25,0.39987270386258045,-0.38559548572546376,nls,0.7884215109108599,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,54.5,0.40381910868734966,-0.3864160831430889,nls,0.7931885131532542,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,54.75,0.4080393221141545,-0.3872298870306753,nls,0.7982225304676455,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,55,0.4083973425006474,-0.3880369536302356,nls,0.7993876174536987,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,55.25,0.40477575455878495,-0.3888373387181684,nls,0.7965664145997691,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,55.5,0.41420266231603775,-0.38963109760911274,nls,0.8067870812479662,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,55.75,0.430764473662713,-0.39041828515977095,nls,0.8241360801452996,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,56,0.4250765691353659,-0.3911989557726998,nls,0.8192288462308814,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,56.25,0.4394787091183581,-0.3919731634000703,nls,0.8344051938412441,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,56.5,0.42990984435302015,-0.3927409615473964,nls,0.8256041272232322,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,56.75,0.4331777428001617,-0.3935024032772326,nls,0.8296334674002099,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,57,0.4147959944888143,-0.3942575412128413,nls,0.8120068570244713,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,57.25,0.4158498448200232,-0.39500642754182924,nls,0.8138095936846681,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,57.5,0.417357957577105,-0.39574911401975466,nls,0.8160603929196752,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,57.75,0.39913933952250624,-0.3964856519737038,nls,0.7985783128190257,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,58,0.3822661851784373,-0.39721609230583815,nls,0.7824355988070911,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,58.25,0.37328824653489145,-0.3979404854969125,nls,0.7741820533546196,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,58.5,0.3623782489507957,-0.3986588816097635,nls,0.7639904518833749,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,58.75,0.34674854175551406,-0.39937133029276933,nls,0.749073193371099,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,59,0.3399755082341597,-0.40007788078328144,nls,0.7430067103402568,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,59.25,0.34463217930955203,-0.4007785819110267,nls,0.7483640825433944,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,59.5,0.3243636058161633,-0.4014734821014826,nls,0.7287904092404616,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,59.75,0.34107507353407396,-0.4021626293792234,nls,0.746191024236113,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,60,0.3683134955193489,-0.40284607137123957,nls,0.7741128882134041,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,60.25,0.3878087642263207,-0.40352385531022905,nls,0.7942859408593654,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,60.5,0.394877742018768,-0.40419602803786153,nls,0.8020270913794452,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,60.75,0.3985460073497297,-0.4048626360080157,nls,0.8063619646805611,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,61,0.39751669873856255,-0.40552372528998976,nls,0.8059937453513679,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,61.25,0.4019828105759829,-0.40617934157168506,nls,0.8111154734704836,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,61.5,0.39355008308552347,-0.40682953016276385,nls,0.803332934571103,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,61.75,0.3867380715382204,-0.40747433599778043,nls,0.7971657288588165,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,62,0.38766488237744795,-0.40811380363928673,nls,0.7987320073395503,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,62.25,0.37551480611594334,-0.4087479772809119,nls,0.7872161047196709,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,62.5,0.35851653712068066,-0.40937690075041655,nls,0.7708467591939129,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,62.75,0.34518027772382004,-0.4100006175127218,nls,0.7581342165593575,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,63,0.32277609337659313,-0.4106191706729131,nls,0.736348585372322,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,63.25,0.29693173733173506,-0.41123260297921904,nls,0.7111176616337698,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,63.5,0.26331487418656296,-0.411840956825966,nls,0.6781091523353446,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,63.75,0.22047080551585146,-0.4124442742565078,nls,0.635868401095175,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,64,0.17946640342788497,-0.4130425969661313,nls,0.595462321716832,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,64.25,0.12950331110424848,-0.4136359663049382,nls,0.5460925987320023,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,64.5,0.08518962649220702,-0.4142244232807024,nls,0.502367371095725,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,64.75,0.03501047079016305,-0.4148080085617043,nls,0.452771800674683,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,65,-0.0019763073638931067,-0.4153867624795414,nls,0.41636377643846395,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,65.25,-0.0454464305007705,-0.41596072503191556,nls,0.37346761585396065,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,65.5,-0.08484888384325986,-0.416529935885397,nls,0.3346343733649528,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,65.75,-0.12211957601348643,-0.417094434378166,nls,0.2979281796874952,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,66,-0.16180016884978352,-0.41765425952273155,nls,0.2588074119957637,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,66.25,-0.19774993902952223,-0.4182094500086272,nls,0.22341283230192058,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,66.5,-0.22954060947746233,-0.4187600442050853,nls,0.19217275605043857,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,66.75,-0.248312138048298,-0.4193060801636883,nls,0.17394726343820593,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,67,-0.27053346252070315,-0.4198475956209988,nls,0.1522674544231113,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,67.25,-0.29216386087131624,-0.4203846280011674,nls,0.13117408845266676,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,67.5,-0.3031008062264382,-0.420917214418519,nls,0.12076972951489641,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,67.75,-0.31649577326732076,-0.42144539168011796,nls,0.10790293973561284,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,68,-0.3294831552714296,-0.4219691962883118,nls,0.09543936233969787,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,68.25,-0.3391131337317738,-0.42248866444325367,nls,0.08632885203429548,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,68.5,-0.3530672670214529,-0.4230038320454044,nls,0.07288988634676714,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,68.75,-0.3659983474325247,-0.4235147346980135,nls,0.06046970858830442,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,69,-0.3723532092927737,-0.4240214077095795,nls,0.054621519739621434,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,69.25,-0.37899727848135917,-0.4245238860962906,nls,0.04847992893774706,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,69.5,-0.3826997097363007,-0.4250222045844441,nls,0.045275816170959056,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,69.75,-0.3890743012146227,-0.42551639761284665,nls,0.039395417721039556,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,70,-0.39094957735193814,-0.4260064993351943,nls,0.038010243306071785,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,70.25,-0.39911860165449686,-0.4264925436224327,nls,0.030327263290751482,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,70.5,-0.39883661247911406,-0.4269745640650982,nls,0.03109127290879977,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,70.75,-0.40200682525628517,-0.42745259397563884,nls,0.028399090042169294,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,71,-0.4079387033534599,-0.4279266663907172,nls,0.022941284360072933,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,71.25,-0.40955749445582823,-0.4283968140734929,nls,0.02179264094048029,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,71.5,-0.40709466066809896,-0.42886306951588743,nls,0.024721730170604094,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,71.75,-0.4025881271741392,-0.4293254649408293,nls,0.0296906590895057,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,72,-0.4047824456719989,-0.4297840323044811,nls,0.027954907955297825,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,72.25,-0.4098471829943616,-0.43023880329844805,nls,0.02334494162690205,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,72.5,-0.41010270560891493,-0.4306898093519681,nls,0.023540425065868797,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,72.75,-0.41507264452248854,-0.431137081634084,nls,0.01901775843441107,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,73,-0.4112191132657209,-0.43158065105579746,nls,0.02331485911289217,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,73.25,-0.4032935813227932,-0.43202054827220543,nls,0.03168028827222786,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,73.5,-0.4103972062494172,-0.43245680368461864,nls,0.025012918758017044,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,73.75,-0.4101941355463258,-0.4328894474426625,nls,0.02564863321915235,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,74,-0.40652298295418277,-0.4333185094463611,nls,0.02974884781499394,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,74.25,-0.41601437287782,-0.4337440193482031,nls,0.020682967793198736,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,74.5,-0.4195036280155351,-0.4341660065551915,nls,0.017615699862472033,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,74.75,-0.4225039735932008,-0.43458450023087575,nls,0.015033847960490575,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,75,-0.42629061663259954,-0.434999529297367,nls,0.011662233987583103,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,75.25,-0.4213837162548197,-0.43541112243733743,nls,0.01698072750533337,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,75.5,-0.4208144445918882,-0.4358193080960021,nls,0.017958184826929523,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,75.75,-0.42653988351459327,-0.43622411448308496,nls,0.012637552291307318,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,76,-0.42273399206731865,-0.4366255695747682,nls,0.016844898830265197,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,76.25,-0.42475507489429465,-0.4370237011156263,nls,0.015221947544147251,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,76.5,-0.43281101480058193,-0.4374185366205426,nls,0.007560843142776285,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,76.75,-0.434370135838535,-0.4378101033766115,nls,0.006393288860892143,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,77,-0.4405074906897856,-0.43819842844502416,nls,6.442590780541646e-4,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
OP50_ASH_Glycerol_1_reg.mat,1,77.25,-0.43968895214486037,-0.43858353866293837,nls,0.0018479078408936245,N2,glycerol,OP50,GCAMP,-0.0029533213228156263
